,Sex,Race/Ethnicity,Age Group,Year,Injuries,Population,Female,Male,Black,Hispanic,Other Non-Hispanic,White Non-Hispanice,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
1848,Male,White Non-Hispanice,25-29,2016,13737,6593856,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1849,Male,Black,25-29,2016,2245,1823006,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1850,Male,Hispanic,25-29,2016,0,2304359,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1851,Male,Other Non-Hispanic,25-29,2016,0,937648,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1854,Female,White Non-Hispanice,25-29,2016,15386,6384508,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1855,Female,Black,25-29,2016,0,1845837,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1856,Female,Hispanic,25-29,2016,0,2069620,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1857,Female,Other Non-Hispanic,25-29,2016,0,959765,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1866,Male,White Non-Hispanice,25-29,2017,17468,6652755,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1867,Male,Black,25-29,2017,3736,1907230,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1868,Male,Hispanic,25-29,2017,0,2357062,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1869,Male,Other Non-Hispanic,25-29,2017,0,968854,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1872,Female,White Non-Hispanice,25-29,2017,13906,6420891,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1873,Female,Black,25-29,2017,2827,1909585,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1874,Female,Hispanic,25-29,2017,0,2134554,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1875,Female,Other Non-Hispanic,25-29,2017,0,985244,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1884,Male,White Non-Hispanice,25-29,2018,13945,6662179,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1885,Male,Black,25-29,2018,0,1970826,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1886,Male,Hispanic,25-29,2018,0,2398046,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1887,Male,Other Non-Hispanic,25-29,2018,0,987787,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1890,Female,White Non-Hispanice,25-29,2018,21230,6398908,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1891,Female,Black,25-29,2018,0,1951179,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1892,Female,Hispanic,25-29,2018,0,2192818,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1893,Female,Other Non-Hispanic,25-29,2018,0,1000013,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1902,Male,White Non-Hispanice,30-34,2001,10845,6782134,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1903,Male,Black,30-34,2001,0,1305777,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1904,Male,Hispanic,30-34,2001,0,1675783,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1905,Male,Other Non-Hispanic,30-34,2001,0,624551,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1906,Male,,30-34,2001,4352,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1908,Female,White Non-Hispanice,30-34,2001,13024,6683770,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1909,Female,Black,30-34,2001,0,1459320,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1910,Female,Hispanic,30-34,2001,0,1467237,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1911,Female,Other Non-Hispanic,30-34,2001,0,653603,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1922,Male,White Non-Hispanice,30-34,2002,9973,6683490,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1923,Male,Black,30-34,2002,0,1311880,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1924,Male,Hispanic,30-34,2002,0,1736680,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1925,Male,Other Non-Hispanic,30-34,2002,0,656063,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1928,Female,White Non-Hispanice,30-34,2002,11487,6581643,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1929,Female,Black,30-34,2002,0,1469063,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1930,Female,Hispanic,30-34,2002,0,1530272,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1931,Female,Other Non-Hispanic,30-34,2002,0,689215,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1940,Male,White Non-Hispanice,30-34,2003,12026,6512411,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1941,Male,Black,30-34,2003,0,1304802,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1942,Male,Hispanic,30-34,2003,0,1783112,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1943,Male,Other Non-Hispanic,30-34,2003,0,678067,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1944,Male,,30-34,2003,5686,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1946,Female,White Non-Hispanice,30-34,2003,16185,6425488,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1947,Female,Black,30-34,2003,0,1468003,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1948,Female,Hispanic,30-34,2003,0,1585361,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1949,Female,Other Non-Hispanic,30-34,2003,0,714966,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1958,Male,White Non-Hispanice,30-34,2004,11322,6303746,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1959,Male,Black,30-34,2004,3447,1296310,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1960,Male,Hispanic,30-34,2004,0,1825304,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1961,Male,Other Non-Hispanic,30-34,2004,0,692996,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1964,Female,White Non-Hispanice,30-34,2004,12252,6211982,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1965,Female,Black,30-34,2004,0,1460706,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1966,Female,Hispanic,30-34,2004,0,1635051,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1967,Female,Other Non-Hispanic,30-34,2004,0,733406,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,Male,White Non-Hispanice,30-34,2005,9291,6055906,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1977,Male,Black,30-34,2005,1658,1273206,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1978,Male,Hispanic,30-34,2005,0,1858428,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1979,Male,Other Non-Hispanic,30-34,2005,0,701243,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1982,Female,White Non-Hispanice,30-34,2005,11154,5970540,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1983,Female,Black,30-34,2005,1339,1438633,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1984,Female,Hispanic,30-34,2005,0,1677768,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1985,Female,Other Non-Hispanic,30-34,2005,0,748213,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,Male,White Non-Hispanice,30-34,2006,8913,5816980,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,Male,Black,30-34,2006,2487,1252301,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,Male,Hispanic,30-34,2006,0,1897452,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1997,Male,Other Non-Hispanic,30-34,2006,0,706517,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,Female,White Non-Hispanice,30-34,2006,10935,5721361,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,Female,Black,30-34,2006,2091,1411565,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,Female,Hispanic,30-34,2006,0,1718943,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2003,Female,Other Non-Hispanic,30-34,2006,0,760049,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,Male,White Non-Hispanice,30-34,2007,7460,5719451,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,Male,Black,30-34,2007,0,1250808,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,Male,Hispanic,30-34,2007,0,1934027,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,Male,Other Non-Hispanic,30-34,2007,0,707145,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,Female,White Non-Hispanice,30-34,2007,10447,5621514,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,Female,Black,30-34,2007,0,1408863,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,Female,Hispanic,30-34,2007,0,1760397,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,Female,Other Non-Hispanic,30-34,2007,0,768560,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,Female,,30-34,2007,7260,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2030,Male,White Non-Hispanice,30-34,2008,8735,5732977,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2031,Male,Black,30-34,2008,0,1266108,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2032,Male,Hispanic,30-34,2008,0,1973186,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2033,Male,Other Non-Hispanic,30-34,2008,0,706655,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2036,Female,White Non-Hispanice,30-34,2008,12801,5629864,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2037,Female,Black,30-34,2008,2348,1420164,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2038,Female,Hispanic,30-34,2008,1242,1798370,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2039,Female,Other Non-Hispanic,30-34,2008,0,777481,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2048,Male,White Non-Hispanice,30-34,2009,10225,5815676,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2049,Male,Black,30-34,2009,0,1306441,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2050,Male,Hispanic,30-34,2009,0,2011077,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2051,Male,Other Non-Hispanic,30-34,2009,0,711361,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2054,Female,White Non-Hispanice,30-34,2009,13721,5713926,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2055,Female,Black,30-34,2009,1906,1458464,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2056,Female,Hispanic,30-34,2009,0,1837181,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2057,Female,Other Non-Hispanic,30-34,2009,0,790988,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2066,Male,White Non-Hispanice,30-34,2010,11961,5892563,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2067,Male,Black,30-34,2010,1510,1346338,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2068,Male,Hispanic,30-34,2010,0,2042263,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2069,Male,Other Non-Hispanic,30-34,2010,0,715965,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2072,Female,White Non-Hispanice,30-34,2010,16474,5798261,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2073,Female,Black,30-34,2010,2151,1494211,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2074,Female,Hispanic,30-34,2010,0,1872150,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2075,Female,Other Non-Hispanic,30-34,2010,0,801273,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2086,Male,White Non-Hispanice,30-34,2011,16461,6049992,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2087,Male,Black,30-34,2011,2148,1395829,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2088,Male,Hispanic,30-34,2011,0,2089898,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2089,Male,Other Non-Hispanic,30-34,2011,0,738514,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2092,Female,White Non-Hispanice,30-34,2011,17426,5954926,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2093,Female,Black,30-34,2011,2355,1542113,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2094,Female,Hispanic,30-34,2011,0,1912459,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2095,Female,Other Non-Hispanic,30-34,2011,0,832139,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2104,Male,White Non-Hispanice,30-34,2012,15620,6154251,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2105,Male,Black,30-34,2012,1555,1429391,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2106,Male,Hispanic,30-34,2012,0,2128909,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2107,Male,Other Non-Hispanic,30-34,2012,0,768310,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2108,Male,,30-34,2012,3545,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2110,Female,White Non-Hispanice,30-34,2012,16800,6053446,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2111,Female,Black,30-34,2012,2000,1570673,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2112,Female,Hispanic,30-34,2012,0,1943568,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2113,Female,Other Non-Hispanic,30-34,2012,0,862138,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2114,Female,,30-34,2012,4238,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2122,Male,White Non-Hispanice,30-34,2013,12714,6244835,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2123,Male,Black,30-34,2013,0,1459464,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2124,Male,Hispanic,30-34,2013,0,2163442,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2125,Male,Other Non-Hispanic,30-34,2013,0,801064,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2128,Female,White Non-Hispanice,30-34,2013,15699,6141712,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2129,Female,Black,30-34,2013,0,1595770,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2130,Female,Hispanic,30-34,2013,0,1971240,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2131,Female,Other Non-Hispanic,30-34,2013,0,893767,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2142,Male,White Non-Hispanice,30-34,2014,12706,6292060,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2143,Male,Black,30-34,2014,0,1477886,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2144,Male,Hispanic,30-34,2014,0,2191752,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2145,Male,Other Non-Hispanic,30-34,2014,0,834072,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2148,Female,White Non-Hispanice,30-34,2014,15740,6188805,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2149,Female,Black,30-34,2014,2438,1605900,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2150,Female,Hispanic,30-34,2014,0,1992057,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2151,Female,Other Non-Hispanic,30-34,2014,0,922778,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2152,Female,,30-34,2014,6375,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2160,Male,White Non-Hispanice,30-34,2015,14266,6313091,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2161,Male,Black,30-34,2015,0,1491744,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2162,Male,Hispanic,30-34,2015,0,2204531,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2163,Male,Other Non-Hispanic,30-34,2015,0,865097,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2166,Female,White Non-Hispanice,30-34,2015,14568,6208065,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2167,Female,Black,30-34,2015,2974,1609390,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2168,Female,Hispanic,30-34,2015,0,1997670,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2169,Female,Other Non-Hispanic,30-34,2015,0,948330,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2178,Male,White Non-Hispanice,30-34,2016,12797,6340733,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2179,Male,Black,30-34,2016,2416,1521463,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2180,Male,Hispanic,30-34,2016,0,2232172,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2181,Male,Other Non-Hispanic,30-34,2016,0,899617,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2184,Female,White Non-Hispanice,30-34,2016,11929,6222965,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2185,Female,Black,30-34,2016,1647,1625792,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2186,Female,Hispanic,30-34,2016,0,2008905,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2187,Female,Other Non-Hispanic,30-34,2016,0,973270,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2196,Male,White Non-Hispanice,30-34,2017,11243,6348822,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2197,Male,Black,30-34,2017,0,1554272,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2198,Male,Hispanic,30-34,2017,0,2245757,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2199,Male,Other Non-Hispanic,30-34,2017,0,924901,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2202,Female,White Non-Hispanice,30-34,2017,15405,6216753,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2203,Female,Black,30-34,2017,2002,1645082,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2204,Female,Hispanic,30-34,2017,0,2012220,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2205,Female,Other Non-Hispanic,30-34,2017,0,990636,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2214,Male,White Non-Hispanice,30-34,2018,15695,6368780,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2215,Male,Black,30-34,2018,0,1601132,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2216,Male,Hispanic,30-34,2018,0,2268383,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2217,Male,Other Non-Hispanic,30-34,2018,0,953576,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2220,Female,White Non-Hispanice,30-34,2018,15365,6227598,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2221,Female,Black,30-34,2018,0,1678397,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2222,Female,Hispanic,30-34,2018,0,2026476,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2223,Female,Other Non-Hispanic,30-34,2018,0,1011676,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2232,Male,White Non-Hispanice,35-39,2001,9998,7633057,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2233,Male,Black,35-39,2001,0,1380627,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2234,Male,Hispanic,35-39,2001,0,1487763,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2235,Male,Other Non-Hispanic,35-39,2001,0,592961,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2238,Female,White Non-Hispanice,35-39,2001,12663,7605475,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2239,Female,Black,35-39,2001,0,1554419,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2240,Female,Hispanic,35-39,2001,0,1354749,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2241,Female,Other Non-Hispanic,35-39,2001,0,626867,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2250,Male,White Non-Hispanice,35-39,2002,9081,7359478,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2251,Male,Black,35-39,2002,0,1359435,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2252,Male,Hispanic,35-39,2002,0,1527682,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2253,Male,Other Non-Hispanic,35-39,2002,0,601177,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
